app,variable,treatment,value
Spotify,wifi,high_v2_wifi,153.92664
Spotify,wifi,high_v2_wifi,154.9259141
Spotify,wifi,high_v2_wifi,155.026116
Spotify,wifi,high_v2_wifi,155.026116
Spotify,wifi,high_v2_wifi,155.099103
Spotify,wifi,high_v2_wifi,155.3233837
Spotify,wifi,high_v2_wifi,155.361973
Spotify,wifi,high_v2_wifi,155.3638094
Spotify,wifi,high_v2_wifi,155.3638094
Spotify,wifi,high_v2_wifi,155.49732
Spotify,wifi,high_v2_wifi,155.6297961
Spotify,wifi,high_v2_wifi,155.8201975
Spotify,wifi,high_v2_wifi,155.968524
Spotify,wifi,high_v2_wifi,157.0156215
Spotify,wifi,high_v2_wifi,157.0156215
Spotify,wifi,high_v2_wifi,157.068
Spotify,wifi,high_v2_wifi,157.068
Spotify,wifi,high_v2_wifi,157.068
Spotify,wifi,high_v2_wifi,157.068
Spotify,wifi,high_v2_wifi,164.9214
Spotify,wifi,high_v2_wifi,169.63344
Spotify,wifi,high_v2_wifi,175.91616
Spotify,wifi,high_v2_wifi,177.48684
Spotify,wifi,high_v2_wifi,179.05752
Spotify,wifi,high_v2_wifi,179.05752
Spotify,wifi,high_v2_wifi,182.19888
Spotify,wifi,high_v2_wifi,188.4816
Spotify,wifi,high_v2_wifi,191.62296
Spotify,wifi,low_v3_wifi,106.25256
Spotify,wifi,low_v3_wifi,141.04872
Spotify,wifi,low_v3_wifi,154.2237934
Spotify,wifi,low_v3_wifi,154.71864
Spotify,wifi,low_v3_wifi,154.71864
Spotify,wifi,low_v3_wifi,156.3921987
Spotify,wifi,low_v3_wifi,156.4243058
Spotify,wifi,low_v3_wifi,156.7579304
Spotify,wifi,low_v3_wifi,156.7887323
Spotify,wifi,low_v3_wifi,156.7887323
Spotify,wifi,low_v3_wifi,156.8146538
Spotify,wifi,low_v3_wifi,156.8158927
Spotify,wifi,low_v3_wifi,156.8934
Spotify,wifi,low_v3_wifi,156.9003067
Spotify,wifi,low_v3_wifi,156.9082964
Spotify,wifi,low_v3_wifi,157.3533581
Spotify,wifi,low_v3_wifi,157.3533581
Spotify,wifi,low_v3_wifi,157.710113
Spotify,wifi,low_v3_wifi,158.4468
Spotify,wifi,low_v3_wifi,158.4468
Spotify,wifi,low_v3_wifi,158.4468
Spotify,wifi,low_v3_wifi,161.5536
Spotify,wifi,low_v3_wifi,172.4274
Spotify,wifi,low_v3_wifi,184.8546
Spotify,wifi,low_v3_wifi,186.408
Spotify,wifi,low_v3_wifi,189.5148
Spotify,wifi,low_v3_wifi,189.5148
Spotify,wifi,low_v3_wifi,194.175
Spotify,wifi,low_v3_wifi,197.2818
Spotify,wifi,low_v3_wifi,201.942
Spotify,wifi,normal_v2_wifi,134.071128
