app,variable,treatment,value
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,196.23744
YouTube Music,low,low_v2_download,196.23744
YouTube Music,low,low_v2_download,196.23744
YouTube Music,low,low_v2_download,196.23744
YouTube Music,low,low_v2_download,196.23744
YouTube Music,low,low_v2_download,197.82
YouTube Music,low,low_v2_download,199.40256
YouTube Music,low,low_v2_download,202.56768
YouTube Music,low,low_v2_download,204.15024
YouTube Music,low,low_v2_download,205.7328
YouTube Music,low,low_v1_wifi,145.65888
YouTube Music,low,low_v1_wifi,146.12976
YouTube Music,low,low_v1_wifi,146.28672
YouTube Music,low,low_v1_wifi,146.44368
YouTube Music,low,low_v1_wifi,156.01824
YouTube Music,low,low_v1_wifi,183.6432
YouTube Music,low,low_v1_wifi,193.0608
YouTube Music,low,low_v1_wifi,194.6304
YouTube Music,low,low_v1_wifi,194.6304
YouTube Music,low,low_v1_wifi,194.6304
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,196.2
YouTube Music,low,low_v1_wifi,197.7696
YouTube Music,low,low_v1_wifi,197.7696
YouTube Music,low,low_v1_wifi,199.3392
YouTube Music,low,low_v1_wifi,199.3392
YouTube Music,low,low_v1_wifi,199.3392
YouTube Music,low,low_v1_wifi,200.9088
YouTube Music,low,low_v1_wifi,200.9088
YouTube Music,low,low_v1_wifi,200.9088
YouTube Music,low,low_v1_wifi,202.4784
