app,variable,treatment,value
Spotify,download,low_v2_download,154.336392
Spotify,download,low_v2_download,154.866767
Spotify,download,low_v2_download,154.957464
Spotify,download,low_v2_download,154.957464
Spotify,download,low_v2_download,154.957464
Spotify,download,low_v2_download,154.957464
Spotify,download,low_v2_download,154.957464
Spotify,download,low_v2_download,155.268
Spotify,download,low_v2_download,156.702307
Spotify,download,low_v2_download,157.8297383
Spotify,download,low_v2_download,158.37336
Spotify,download,low_v2_download,158.37336
Spotify,download,low_v2_download,158.37336
Spotify,download,low_v2_download,158.37336
Spotify,download,low_v2_download,158.5266064
Spotify,download,low_v2_download,158.589098
Spotify,download,low_v2_download,158.9034216
Spotify,download,low_v2_download,159.92604
Spotify,download,low_v2_download,161.47872
Spotify,download,low_v2_download,169.24212
Spotify,download,normal_v1_download,114.101712
Spotify,download,normal_v1_download,121.573584
Spotify,download,normal_v1_download,127.333152
Spotify,download,normal_v1_download,132.781392
Spotify,download,normal_v1_download,135.42768
Spotify,download,normal_v1_download,153.017712
Spotify,download,normal_v1_download,153.32904
Spotify,download,normal_v1_download,153.951696
Spotify,download,normal_v1_download,155.197008
Spotify,download,normal_v1_download,155.197008
Spotify,download,normal_v1_download,155.352672
Spotify,download,normal_v1_download,155.508336
Spotify,download,normal_v1_download,155.508336
Spotify,download,normal_v1_download,155.664
Spotify,download,normal_v1_download,155.664
Spotify,download,normal_v1_download,155.664
Spotify,download,normal_v1_download,155.664
Spotify,download,normal_v1_download,155.664
Spotify,download,normal_v1_download,157.22064
Spotify,download,normal_v1_download,157.22064
Spotify,download,normal_v1_download,157.22064
Spotify,download,normal_v1_download,157.22064
Spotify,download,normal_v1_download,157.22064
Spotify,download,normal_v1_download,157.22064
Spotify,download,normal_v1_download,158.77728
Spotify,download,normal_v1_download,160.33392
Spotify,download,normal_v1_download,161.89056
Spotify,download,normal_v1_download,188.35344
Spotify,download,normal_v1_download,188.35344
Spotify,download,normal_v1_download,191.46672
Spotify,download,high_v3_download,153.0427435
Spotify,download,high_v3_download,153.1008558
Spotify,download,high_v3_download,153.12024
Spotify,download,high_v3_download,153.12024
Spotify,download,high_v3_download,153.187112
Spotify,download,high_v3_download,153.4250738
Spotify,download,high_v3_download,153.58518
Spotify,download,high_v3_download,153.58518
Spotify,download,high_v3_download,153.58518
Spotify,download,high_v3_download,153.74016
Spotify,download,high_v3_download,153.9882116
Spotify,download,high_v3_download,153.9882116
Spotify,download,high_v3_download,154.0893945
Spotify,download,high_v3_download,154.5568664
Spotify,download,high_v3_download,154.6996783
Spotify,download,high_v3_download,155.7578311
Spotify,download,high_v3_download,156.1993003
Spotify,download,high_v3_download,156.4905346
Spotify,download,high_v3_download,156.5298
Spotify,download,high_v3_download,156.5298
Spotify,download,high_v3_download,156.5298
Spotify,download,high_v3_download,156.5298
Spotify,download,high_v3_download,156.8603793
Spotify,download,high_v3_download,164.2788
Spotify,download,high_v3_download,167.3784
Spotify,download,high_v3_download,173.5776
Spotify,download,high_v3_download,176.6772
Spotify,download,high_v3_download,176.6772
Spotify,download,high_v3_download,184.4262
Spotify,download,high_v3_download,189.0756
YouTube Music,download,high_v3_download,149.479956
YouTube Music,download,high_v3_download,152.773848
YouTube Music,download,high_v3_download,194.49648
YouTube Music,download,high_v3_download,199.20204
YouTube Music,download,high_v3_download,199.20204
YouTube Music,download,high_v3_download,199.20204
YouTube Music,download,high_v3_download,199.20204
YouTube Music,download,high_v3_download,199.20204
YouTube Music,download,high_v3_download,199.20204
YouTube Music,download,high_v3_download,200.77056
YouTube Music,download,high_v3_download,200.77056
YouTube Music,download,high_v3_download,200.77056
YouTube Music,download,high_v3_download,200.77056
YouTube Music,download,high_v3_download,200.77056
YouTube Music,download,high_v3_download,200.77056
YouTube Music,download,high_v3_download,200.77056
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,202.33908
YouTube Music,download,high_v3_download,203.9076
YouTube Music,download,high_v3_download,203.9076
YouTube Music,download,high_v3_download,203.9076
YouTube Music,download,normal_v3_download,150.019344
YouTube Music,download,normal_v3_download,163.20096
YouTube Music,download,normal_v3_download,182.15712
YouTube Music,download,normal_v3_download,186.86808
YouTube Music,download,normal_v3_download,193.14936
YouTube Music,download,normal_v3_download,194.58576
YouTube Music,download,normal_v3_download,194.58576
YouTube Music,download,normal_v3_download,194.58576
YouTube Music,download,normal_v3_download,194.58576
YouTube Music,download,normal_v3_download,194.71968
YouTube Music,download,normal_v3_download,196.155
YouTube Music,download,normal_v3_download,196.155
YouTube Music,download,normal_v3_download,196.155
YouTube Music,download,normal_v3_download,196.29
YouTube Music,download,normal_v3_download,196.29
YouTube Music,download,normal_v3_download,196.29
YouTube Music,download,normal_v3_download,196.29
YouTube Music,download,normal_v3_download,196.29
YouTube Music,download,normal_v3_download,197.86032
YouTube Music,download,normal_v3_download,197.86032
YouTube Music,download,normal_v3_download,199.29348
YouTube Music,download,normal_v3_download,199.29348
YouTube Music,download,normal_v3_download,199.43064
YouTube Music,download,normal_v3_download,200.86272
YouTube Music,download,normal_v3_download,200.86272
YouTube Music,download,normal_v3_download,200.86272
YouTube Music,download,normal_v3_download,200.86272
YouTube Music,download,normal_v3_download,201.00096
YouTube Music,download,normal_v3_download,201.00096
YouTube Music,download,normal_v3_download,204.0012
YouTube Music,download,high_v2_download,149.479956
YouTube Music,download,high_v2_download,152.773848
YouTube Music,download,high_v2_download,194.49648
YouTube Music,download,high_v2_download,199.20204
YouTube Music,download,high_v2_download,199.20204
YouTube Music,download,high_v2_download,199.20204
YouTube Music,download,high_v2_download,199.20204
YouTube Music,download,high_v2_download,199.20204
YouTube Music,download,high_v2_download,199.20204
YouTube Music,download,high_v2_download,200.77056
YouTube Music,download,high_v2_download,200.77056
YouTube Music,download,high_v2_download,200.77056
YouTube Music,download,high_v2_download,200.77056
YouTube Music,download,high_v2_download,200.77056
YouTube Music,download,high_v2_download,200.77056
YouTube Music,download,high_v2_download,200.77056
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,202.33908
YouTube Music,download,high_v2_download,203.9076
YouTube Music,download,high_v2_download,203.9076
YouTube Music,download,high_v2_download,203.9076
YouTube Music,download,normal_v1_download,150.996384
YouTube Music,download,normal_v1_download,151.464348
YouTube Music,download,normal_v1_download,151.620336
YouTube Music,download,normal_v1_download,194.985
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,196.54488
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,198.10476
YouTube Music,download,normal_v1_download,199.66464
YouTube Music,download,normal_v1_download,199.66464
YouTube Music,download,normal_v1_download,199.66464
YouTube Music,download,low_v3_download,144.6552
YouTube Music,download,low_v3_download,144.811584
YouTube Music,download,low_v3_download,144.967968
YouTube Music,download,low_v3_download,151.536096
YouTube Music,download,low_v3_download,154.03824
YouTube Music,download,low_v3_download,181.40544
YouTube Music,download,low_v3_download,192.35232
YouTube Music,download,low_v3_download,192.35232
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,193.91616
YouTube Music,download,low_v3_download,195.48
YouTube Music,download,low_v3_download,195.48
YouTube Music,download,low_v3_download,195.48
YouTube Music,download,low_v3_download,198.60768
YouTube Music,download,low_v3_download,198.60768
YouTube Music,download,low_v3_download,198.60768
YouTube Music,download,low_v3_download,203.2992
YouTube Music,download,low_v3_download,206.42688
YouTube Music,download,high_v1_download,153.702864
YouTube Music,download,high_v1_download,184.82256
YouTube Music,download,high_v1_download,192.72096
YouTube Music,download,high_v1_download,197.46
YouTube Music,download,high_v1_download,197.46
YouTube Music,download,high_v1_download,197.46
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,199.03968
YouTube Music,download,high_v1_download,200.61936
YouTube Music,download,high_v1_download,200.61936
YouTube Music,download,high_v1_download,200.61936
YouTube Music,download,high_v1_download,200.61936
YouTube Music,download,high_v1_download,202.19904
YouTube Music,download,high_v1_download,205.3584
YouTube Music,download,high_v1_download,206.93808
YouTube Music,download,high_v1_download,206.93808
YouTube Music,download,low_v1_download,147.419244
YouTube Music,download,low_v1_download,148.518216
YouTube Music,download,low_v1_download,150.71616
YouTube Music,download,low_v1_download,152.443116
YouTube Music,download,low_v1_download,153.0711
YouTube Music,download,low_v1_download,158.56596
YouTube Music,download,low_v1_download,163.27584
YouTube Music,download,low_v1_download,182.11536
YouTube Music,download,low_v1_download,183.68532
YouTube Music,download,low_v1_download,185.25528
YouTube Music,download,low_v1_download,191.53512
YouTube Music,download,low_v1_download,191.53512
YouTube Music,download,low_v1_download,194.67504
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,196.245
YouTube Music,download,low_v1_download,197.81496
YouTube Music,download,low_v1_download,199.38492
YouTube Music,download,low_v1_download,200.95488
YouTube Music,download,low_v1_download,200.95488
YouTube Music,download,low_v2_download,144.487728
YouTube Music,download,low_v2_download,145.279008
YouTube Music,download,low_v2_download,146.861568
YouTube Music,download,low_v2_download,151.92576
YouTube Music,download,low_v2_download,153.983088
YouTube Music,download,low_v2_download,154.2996
YouTube Music,download,low_v2_download,161.42112
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,194.65488
YouTube Music,download,low_v2_download,196.23744
YouTube Music,download,low_v2_download,196.23744
YouTube Music,download,low_v2_download,196.23744
YouTube Music,download,low_v2_download,196.23744
YouTube Music,download,low_v2_download,196.23744
YouTube Music,download,low_v2_download,197.82
YouTube Music,download,low_v2_download,199.40256
YouTube Music,download,low_v2_download,202.56768
YouTube Music,download,low_v2_download,204.15024
YouTube Music,download,low_v2_download,205.7328
YouTube Music,download,normal_v2_download,152.493336
YouTube Music,download,normal_v2_download,156.564
YouTube Music,download,normal_v2_download,189.44244
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,194.13936
YouTube Music,download,normal_v2_download,195.705
YouTube Music,download,normal_v2_download,195.705
YouTube Music,download,normal_v2_download,195.705
YouTube Music,download,normal_v2_download,195.705
YouTube Music,download,normal_v2_download,198.83628
YouTube Music,download,normal_v2_download,198.83628
YouTube Music,download,normal_v2_download,200.40192
YouTube Music,download,normal_v2_download,200.40192
YouTube Music,download,normal_v2_download,203.5332
YouTube Music,download,normal_v2_download,205.09884
YouTube Music,download,normal_v2_download,220.75524
