app,variable,treatment,value
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,200.61936
YouTube Music,v1,high_v1_download,200.61936
YouTube Music,v1,high_v1_download,200.61936
YouTube Music,v1,high_v1_download,200.61936
YouTube Music,v1,high_v1_download,202.19904
YouTube Music,v1,high_v1_download,205.3584
YouTube Music,v1,high_v1_download,206.93808
YouTube Music,v1,high_v1_download,206.93808
YouTube Music,v1,low_v1_download,147.419244
YouTube Music,v1,low_v1_download,148.518216
YouTube Music,v1,low_v1_download,150.71616
YouTube Music,v1,low_v1_download,152.443116
YouTube Music,v1,low_v1_download,153.0711
YouTube Music,v1,low_v1_download,158.56596
YouTube Music,v1,low_v1_download,163.27584
YouTube Music,v1,low_v1_download,182.11536
YouTube Music,v1,low_v1_download,183.68532
YouTube Music,v1,low_v1_download,185.25528
YouTube Music,v1,low_v1_download,191.53512
YouTube Music,v1,low_v1_download,191.53512
YouTube Music,v1,low_v1_download,194.67504
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,196.245
YouTube Music,v1,low_v1_download,197.81496
YouTube Music,v1,low_v1_download,199.38492
YouTube Music,v1,low_v1_download,200.95488
YouTube Music,v1,low_v1_download,200.95488
YouTube Music,v1,low_v1_wifi,145.65888
YouTube Music,v1,low_v1_wifi,146.12976
YouTube Music,v1,low_v1_wifi,146.28672
YouTube Music,v1,low_v1_wifi,146.44368
YouTube Music,v1,low_v1_wifi,156.01824
YouTube Music,v1,low_v1_wifi,183.6432
YouTube Music,v1,low_v1_wifi,193.0608
YouTube Music,v1,low_v1_wifi,194.6304
YouTube Music,v1,low_v1_wifi,194.6304
YouTube Music,v1,low_v1_wifi,194.6304
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,196.2
YouTube Music,v1,low_v1_wifi,197.7696
YouTube Music,v1,low_v1_wifi,197.7696
YouTube Music,v1,low_v1_wifi,199.3392
YouTube Music,v1,low_v1_wifi,199.3392
YouTube Music,v1,low_v1_wifi,199.3392
YouTube Music,v1,low_v1_wifi,200.9088
YouTube Music,v1,low_v1_wifi,200.9088
YouTube Music,v1,low_v1_wifi,200.9088
YouTube Music,v1,low_v1_wifi,202.4784
YouTube Music,v1,high_v1_wifi,185.1174
YouTube Music,v1,high_v1_wifi,194.6106
YouTube Music,v1,high_v1_wifi,196.1928
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,197.775
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,199.3572
YouTube Music,v1,high_v1_wifi,202.5216
